Date,Open,High,Low,Close,Adj Close,Volume
2015-09-25,15.065000,15.120000,15.030000,15.106000,15.106000,189
2015-09-27,null,null,null,null,null,null
2015-09-28,14.615000,14.620000,14.538000,14.538000,14.538000,21
2015-09-29,14.630000,14.640000,14.569000,14.569000,14.569000,37
2015-09-30,14.513000,14.513000,14.480000,14.513000,14.513000,19
2015-10-01,14.515000,14.515000,14.465000,14.506000,14.506000,10
2015-10-02,14.410000,15.257000,14.410000,15.257000,15.257000,15
2015-10-04,null,null,null,null,null,null
2015-10-05,15.140000,15.702000,15.140000,15.702000,15.702000,3
2015-10-06,15.590000,15.985000,15.590000,15.979000,15.979000,8
2015-10-07,15.850000,16.087999,15.850000,16.087999,16.087999,37
2015-10-08,15.610000,15.760000,15.610000,15.760000,15.760000,10
2015-10-09,15.809000,15.815000,15.809000,15.809000,15.809000,7
2015-10-11,null,null,null,null,null,null
2015-10-12,15.855000,15.855000,15.855000,15.855000,15.855000,1
2015-10-13,15.710000,15.897000,15.700000,15.897000,15.897000,5
2015-10-14,16.010000,16.105000,15.980000,16.101999,16.101999,15
2015-10-15,16.135000,16.152000,16.000000,16.152000,16.152000,18
2015-10-16,16.101999,16.101999,16.101999,16.101999,16.101999,16
2015-10-18,null,null,null,null,null,null
2015-10-19,15.820000,15.829000,15.820000,15.829000,15.829000,12
2015-10-20,15.905000,15.905000,15.890000,15.905000,15.905000,1
2015-10-21,15.696000,15.696000,15.696000,15.696000,15.696000,6
2015-10-22,15.823000,15.823000,15.823000,15.823000,15.823000,10
2015-10-23,15.818000,15.860000,15.818000,15.818000,15.818000,0
2015-10-25,null,null,null,null,null,null
2015-10-26,15.900000,15.900000,15.900000,15.900000,15.900000,5
2015-10-27,15.830000,15.858000,15.830000,15.858000,15.858000,1
2015-10-28,16.059999,16.288000,16.059999,16.288000,16.288000,7
2015-10-29,15.875000,15.975000,15.544000,15.544000,15.544000,45
2015-10-30,15.575000,15.575000,15.530000,15.566000,15.566000,31
2015-11-01,null,null,null,null,null,null
2015-11-02,15.413000,15.413000,15.413000,15.413000,15.413000,19
2015-11-03,15.385000,15.385000,15.244000,15.244000,15.244000,4
2015-11-04,15.200000,15.200000,15.063000,15.063000,15.063000,1
2015-11-05,14.988000,14.988000,14.988000,14.988000,14.988000,1
2015-11-06,15.035000,15.045000,14.696000,14.696000,14.696000,0
2015-11-08,null,null,null,null,null,null
2015-11-09,14.418000,14.418000,14.418000,14.418000,14.418000,14
2015-11-10,14.356000,14.356000,14.356000,14.356000,14.356000,0
2015-11-11,14.310000,14.310000,14.262000,14.262000,14.262000,3
2015-11-12,14.450000,14.450000,14.224000,14.224000,14.224000,10
2015-11-13,14.203000,14.203000,14.203000,14.203000,14.203000,16
2015-11-15,null,null,null,null,null,null
2015-11-16,14.450000,14.455000,14.185000,14.221000,14.221000,0
2015-11-17,14.135000,14.170000,14.135000,14.170000,14.170000,4
2015-11-18,14.020000,14.100000,14.020000,14.080000,14.080000,2
2015-11-19,14.242000,14.242000,14.242000,14.242000,14.242000,14
2015-11-20,14.106000,14.106000,14.106000,14.106000,14.106000,33
2015-11-22,null,null,null,null,null,null
2015-11-23,14.042000,14.145000,14.042000,14.042000,14.042000,1
2015-11-24,14.275000,14.280000,14.169000,14.169000,14.169000,3
2015-11-25,14.168000,14.168000,14.168000,14.168000,14.168000,5
2015-11-27,14.160000,14.350000,13.905000,14.008000,14.008000,54195
2015-11-29,null,null,null,null,null,null
2015-11-30,14.020000,14.155000,13.955000,14.050000,14.050000,17231
2015-12-01,14.040000,14.215000,14.040000,14.055000,14.055000,1623
2015-12-02,14.125000,14.140000,13.890000,13.979000,13.979000,281
2015-12-03,13.855000,14.095000,13.770000,14.053000,14.053000,210
2015-12-04,14.050000,14.555000,14.050000,14.505000,14.505000,498
2015-12-06,null,null,null,null,null,null
2015-12-07,14.480000,14.605000,14.307000,14.307000,14.307000,92
2015-12-08,14.195000,14.250000,14.091000,14.091000,14.091000,60
2015-12-09,14.140000,14.265000,14.110000,14.164000,14.164000,72
2015-12-10,14.110000,14.115000,14.080000,14.085000,14.085000,37
2015-12-11,14.025000,14.025000,13.859000,13.859000,13.859000,6
2015-12-13,null,null,null,null,null,null
2015-12-14,13.875000,13.925000,13.666000,13.666000,13.666000,20
2015-12-15,13.635000,13.740000,13.635000,13.740000,13.740000,90
2015-12-16,13.760000,14.235000,13.760000,14.218000,14.218000,2
